51539,お月さまと　ぞう,おつきさまと　ぞう,NDC K913,新字新仮名,1475,小川,未明,おがわ,みめい,https://www.aozora.gr.jp/cards/001475/files/51539_ruby_48097.zip,https://www.aozora.gr.jp/cards/001475/files/51539_48266.html,1231
45557,天長節の式場,てんちょうせつのしきじょう,NDC 913,新字新仮名,154,田中,貢太郎,たなか,こうたろう,https://www.aozora.gr.jp/cards/000154/files/45557_ruby_41027.zip,https://www.aozora.gr.jp/cards/000154/files/45557_41080.html,1233
42356,或る忠告,あるちゅうこく,NDC 913,新字新仮名,35,太宰,治,だざい,おさむ,https://www.aozora.gr.jp/cards/000035/files/42356_ruby_15854.zip,https://www.aozora.gr.jp/cards/000035/files/42356_15870.html,1241
4719,去年の木,きょねんのき,NDC K913,新字新仮名,121,新美,南吉,にいみ,なんきち,https://www.aozora.gr.jp/cards/000121/files/4719_ruby_13220.zip,https://www.aozora.gr.jp/cards/000121/files/4719_13221.html,1243
45553,亀の子を握ったまま,かめのこをにぎったまま,NDC 913,新字新仮名,154,田中,貢太郎,たなか,こうたろう,https://www.aozora.gr.jp/cards/000154/files/45553_ruby_41009.zip,https://www.aozora.gr.jp/cards/000154/files/45553_41062.html,1253
4716,ひとつの火,ひとつのひ,NDC K913,新字新仮名,121,新美,南吉,にいみ,なんきち,https://www.aozora.gr.jp/cards/000121/files/4716_ruby_8004.zip,https://www.aozora.gr.jp/cards/000121/files/4716_8217.html,1253
49198,今戸狐,いまどぎつね,NDC 913,新字新仮名,479,小山内,薫,おさない,かおる,https://www.aozora.gr.jp/cards/000479/files/49198_ruby_32155.zip,https://www.aozora.gr.jp/cards/000479/files/49198_33026.html,1256
4479,法衣,ころも,NDC 913,新字新仮名,154,田中,貢太郎,たなか,こうたろう,https://www.aozora.gr.jp/cards/000154/files/4479_ruby_11644.zip,https://www.aozora.gr.jp/cards/000154/files/4479_11818.html,1259
4676,里の春、山の春,さとのはる、やまのはる,NDC K913,新字新仮名,121,新美,南吉,にいみ,なんきち,https://www.aozora.gr.jp/cards/000121/files/4676_ruby_8001.zip,https://www.aozora.gr.jp/cards/000121/files/4676_8216.html,1259
2379,微笑,ほほえみ,NDC 913,新字新仮名,96,夢野,久作,ゆめの,きゅうさく,https://www.aozora.gr.jp/cards/000096/files/2379_ruby_3911.zip,https://www.aozora.gr.jp/cards/000096/files/2379_13521.html,1265
45591,棄轎,すてかご,NDC 913,新字新仮名,154,田中,貢太郎,たなか,こうたろう,https://www.aozora.gr.jp/cards/000154/files/45591_ruby_41019.zip,https://www.aozora.gr.jp/cards/000154/files/45591_41072.html,1266
4364,踊る地平線,おどるちへいせん,NDC 913,新字新仮名,272,谷,譲次,たに,じょうじ,https://www.aozora.gr.jp/cards/000272/files/4364_ruby_5762.zip,https://www.aozora.gr.jp/cards/000272/files/4364_8030.html,1268
43539,二つの頭,ふたつのあたま,NDC K913,新字新仮名,293,原,民喜,はら,たみき,https://www.aozora.gr.jp/cards/000293/files/43539_txt_28222.zip,https://www.aozora.gr.jp/cards/000293/files/43539_28514.html,1270
7934,雨が降って居る,あめがふっている,NDC 913,新字新仮名,311,宮本,百合子,みやもと,ゆりこ,https://www.aozora.gr.jp/cards/000311/files/7934_txt_33863.zip,https://www.aozora.gr.jp/cards/000311/files/7934_34406.html,1272
51562,こがらしの　ふく　ばん,こがらしの　ふく　ばん,NDC K913,新字新仮名,1475,小川,未明,おがわ,みめい,https://www.aozora.gr.jp/cards/001475/files/51562_ruby_48100.zip,https://www.aozora.gr.jp/cards/001475/files/51562_48268.html,1276
45534,天井裏の妖婆,てんじょううらのようば,NDC 913,新字新仮名,154,田中,貢太郎,たなか,こうたろう,https://www.aozora.gr.jp/cards/000154/files/45534_ruby_41025.zip,https://www.aozora.gr.jp/cards/000154/files/45534_41078.html,1276
51575,三人と　二つの　りんご,さんにんと　ふたつの　りんご,NDC K913,新字新仮名,1475,小川,未明,おがわ,みめい,https://www.aozora.gr.jp/cards/001475/files/51575_ruby_48104.zip,https://www.aozora.gr.jp/cards/001475/files/51575_48269.html,1277
43530,気絶人形,きぜつにんぎょう,NDC K913,新字新仮名,293,原,民喜,はら,たみき,https://www.aozora.gr.jp/cards/000293/files/43530_txt_28223.zip,https://www.aozora.gr.jp/cards/000293/files/43530_28513.html,1282
43538,うぐいす,うぐいす,NDC K913,新字新仮名,293,原,民喜,はら,たみき,https://www.aozora.gr.jp/cards/000293/files/43538_txt_28224.zip,https://www.aozora.gr.jp/cards/000293/files/43538_28512.html,1294
43573,春昼,しゅんちゅう,NDC 913,新字新仮名,35,太宰,治,だざい,おさむ,https://www.aozora.gr.jp/cards/000035/files/43573_ruby_17862.zip,https://www.aozora.gr.jp/cards/000035/files/43573_17939.html,1297
49207,月夜峠,つきよとうげ,NDC 913,新字新仮名,941,水野,葉舟,みずの,ようしゅう,https://www.aozora.gr.jp/cards/000941/files/49207_ruby_32173.zip,https://www.aozora.gr.jp/cards/000941/files/49207_33041.html,1307
