45946,小説集「白い朝」後記,しょうせつしゅう「しろいあさ」こうき,新字新仮名,906,豊島,与志雄,とよしま,よしお,https://www.aozora.gr.jp/cards/000906/files/45946_txt_50348.zip,https://www.aozora.gr.jp/cards/000906/files/45946_50737.html,466
55516,夢と幻を見る家,ゆめとまぼろしをみるいえ,新字新仮名,1471,今野,大力,こんの,だいりき,https://www.aozora.gr.jp/cards/001471/files/55516_txt_56854.zip,https://www.aozora.gr.jp/cards/001471/files/55516_56902.html,470
54433,沙門と屠児,しゃもんととじ,新字新仮名,1344,喜田,貞吉,きた,さだきち,https://www.aozora.gr.jp/cards/001344/files/54433_txt_49211.zip,https://www.aozora.gr.jp/cards/001344/files/54433_49940.html,471
46722,鷹とひらめ,たかとひらめ,新字新仮名,967,香倶土,三鳥,かぐつち,みどり,https://www.aozora.gr.jp/cards/000096/files/46722_txt_27649.zip,https://www.aozora.gr.jp/cards/000096/files/46722_27695.html,474
46722,鷹とひらめ,たかとひらめ,新字新仮名,96,夢野,久作,ゆめの,きゅうさく,https://www.aozora.gr.jp/cards/000096/files/46722_txt_27649.zip,https://www.aozora.gr.jp/cards/000096/files/46722_27695.html,474
46733,ペンとインキ,ペンとインキ,新字新仮名,1262,土原,耕作,つちはら,こうさく,https://www.aozora.gr.jp/cards/000096/files/46733_txt_27656.zip,https://www.aozora.gr.jp/cards/000096/files/46733_27702.html,475
46733,ペンとインキ,ペンとインキ,新字新仮名,96,夢野,久作,ゆめの,きゅうさく,https://www.aozora.gr.jp/cards/000096/files/46733_txt_27656.zip,https://www.aozora.gr.jp/cards/000096/files/46733_27702.html,475
54779,白い雲,しろいくも,新字新仮名,1675,竹内,浩三,たけうち,こうぞう,https://www.aozora.gr.jp/cards/001675/files/54779_txt_54959.zip,https://www.aozora.gr.jp/cards/001675/files/54779_55000.html,477
15957,私の本年の希望と計画,わたしのほんねんのきぼうとけいかく,新字新仮名,311,宮本,百合子,みやもと,ゆりこ,https://www.aozora.gr.jp/cards/000311/files/15957_txt_28576.zip,https://www.aozora.gr.jp/cards/000311/files/15957_28884.html,479
55541,醜面女人,しゅうめんにょにん,新字新仮名,1471,今野,大力,こんの,だいりき,https://www.aozora.gr.jp/cards/001471/files/55541_ruby_55940.zip,https://www.aozora.gr.jp/cards/001471/files/55541_55985.html,480
56980,秋,あき,新字新仮名,1821,蔵原,伸二郎,くらはら,しんじろう,https://www.aozora.gr.jp/cards/001821/files/56980_txt_58234.zip,https://www.aozora.gr.jp/cards/001821/files/56980_58248.html,481
46732,蛇と蛙,へびとかえる,新字新仮名,1262,土原,耕作,つちはら,こうさく,https://www.aozora.gr.jp/cards/000096/files/46732_txt_27646.zip,https://www.aozora.gr.jp/cards/000096/files/46732_27692.html,483
46732,蛇と蛙,へびとかえる,新字新仮名,96,夢野,久作,ゆめの,きゅうさく,https://www.aozora.gr.jp/cards/000096/files/46732_txt_27646.zip,https://www.aozora.gr.jp/cards/000096/files/46732_27692.html,483
54812,入営のことば,にゅうえいのことば,新字新仮名,1675,竹内,浩三,たけうち,こうぞう,https://www.aozora.gr.jp/cards/001675/files/54812_txt_54967.zip,https://www.aozora.gr.jp/cards/001675/files/54812_55008.html,484
46719,鉛筆のシン,えんぴつのシン,新字新仮名,967,香倶土,三鳥,かぐつち,みどり,https://www.aozora.gr.jp/cards/000096/files/46719_txt_27633.zip,https://www.aozora.gr.jp/cards/000096/files/46719_27679.html,488
46719,鉛筆のシン,えんぴつのシン,新字新仮名,96,夢野,久作,ゆめの,きゅうさく,https://www.aozora.gr.jp/cards/000096/files/46719_txt_27633.zip,https://www.aozora.gr.jp/cards/000096/files/46719_27679.html,488
46724,電信柱と黒雲,でんしんばしらとくろくも,新字新仮名,967,香倶土,三鳥,かぐつち,みどり,https://www.aozora.gr.jp/cards/000096/files/46724_txt_27639.zip,https://www.aozora.gr.jp/cards/000096/files/46724_27685.html,491
